barrio,año,mes,superficie,comuna
COLEGIALES,2015,May,1878,13
COLEGIALES,2015,Jun,2239,13
COLEGIALES,2015,Jul,2072,13
COLEGIALES,2015,Ago,3529,13
COLEGIALES,2015,Sep,1132,13
COLEGIALES,2015,Oct,1421,13
COLEGIALES,2015,Nov,1611,13
COLEGIALES,2015,Dic,701,13
COLEGIALES,2016,Ene,2074,13
COLEGIALES,2016,Feb,1952,13
COLEGIALES,2016,Mar,1430,13
COLEGIALES,2016,Abr,1452,13
COLEGIALES,2016,May,2105,13
COLEGIALES,2016,Jun,1358,13
COLEGIALES,2016,Jul,1656,13
COLEGIALES,2016,Ago,1904,13
COLEGIALES,2016,Sep,2483,13
COLEGIALES,2016,Oct,1813,13
COLEGIALES,2016,Nov,2420,13
COLEGIALES,2016,Dic,1735,13
COLEGIALES,2017,Ene,1558,13
COLEGIALES,2017,Feb,1657,13
COLEGIALES,2017,Mar,1414,13
COLEGIALES,2017,Abr,1634,13
COLEGIALES,2017,May,2501,13
COLEGIALES,2017,Jun,1631,13
COLEGIALES,2017,Jul,1179,13
COLEGIALES,2017,Ago,1726,13
COLEGIALES,2017,Sep,1898,13
COLEGIALES,2017,Oct,1100,13
COLEGIALES,2017,Nov,1545,13
COLEGIALES,2017,Dic,848,13
COLEGIALES,2018,Ene,1611,13
COLEGIALES,2018,Feb,1212,13
COLEGIALES,2018,Mar,2137,13
COLEGIALES,2018,Abr,940,13
COLEGIALES,2018,May,1594,13
COLEGIALES,2018,Jun,1196,13
COLEGIALES,2018,Jul,2465,13
COLEGIALES,2018,Ago,1559,13
COLEGIALES,2018,Sep,1586,13
COLEGIALES,2018,Oct,2145,13
COLEGIALES,2018,Nov,1155,13
COLEGIALES,2018,Dic,976,13
COLEGIALES,2019,Ene,1569,13
COLEGIALES,2019,Feb,1346,13
COLEGIALES,2019,Mar,1235,13
COLEGIALES,2019,Abr,2155,13
COLEGIALES,2019,May,1180,13
COLEGIALES,2019,Jun,1994,13
COLEGIALES,2019,Jul,1658,13
COLEGIALES,2019,Ago,1977,13
CONSTITUCION,2013,Jul,850,1
CONSTITUCION,2013,Ago,658,1
CONSTITUCION,2013,Sep,975,1
CONSTITUCION,2013,Oct,930,1
CONSTITUCION,2013,Nov,1332,1
CONSTITUCION,2013,Dic,663,1
CONSTITUCION,2014,Ene,525,1
CONSTITUCION,2014,Feb,1047,1
CONSTITUCION,2014,Mar,1133,1
CONSTITUCION,2014,Abr,392,1
CONSTITUCION,2014,May,1049,1
CONSTITUCION,2014,Jun,963,1
CONSTITUCION,2014,Jul,804,1
CONSTITUCION,2014,Ago,738,1
CONSTITUCION,2014,Sep,915,1
CONSTITUCION,2014,Oct,636,1
CONSTITUCION,2014,Nov,861,1
CONSTITUCION,2014,Dic,558,1
CONSTITUCION,2015,Ene,517,1
CONSTITUCION,2015,Feb,431,1
CONSTITUCION,2015,Mar,741,1
CONSTITUCION,2015,Abr,476,1
CONSTITUCION,2015,May,444,1
CONSTITUCION,2015,Jun,732,1
CONSTITUCION,2015,Jul,409,1
CONSTITUCION,2015,Ago,369,1
CONSTITUCION,2015,Sep,418,1
CONSTITUCION,2015,Oct,836,1
CONSTITUCION,2015,Nov,591,1
CONSTITUCION,2015,Dic,362,1
CONSTITUCION,2016,Ene,784,1
CONSTITUCION,2016,Feb,453,1
CONSTITUCION,2016,Mar,451,1
CONSTITUCION,2016,Abr,457,1
CONSTITUCION,2016,May,226,1
CONSTITUCION,2016,Jun,814,1
CONSTITUCION,2016,Jul,342,1
CONSTITUCION,2016,Ago,972,1
CONSTITUCION,2016,Sep,591,1
CONSTITUCION,2016,Oct,373,1
CONSTITUCION,2016,Nov,766,1
CONSTITUCION,2016,Dic,214,1
CONSTITUCION,2017,Ene,660,1
CONSTITUCION,2017,Feb,327,1
CONSTITUCION,2017,Mar,669,1
CONSTITUCION,2017,Abr,521,1
CONSTITUCION,2017,May,299,1
CONSTITUCION,2017,Jun,1133,1
CONSTITUCION,2017,Jul,316,1
CONSTITUCION,2017,Ago,810,1
CONSTITUCION,2017,Sep,339,1
CONSTITUCION,2017,Oct,364,1
CONSTITUCION,2017,Nov,372,1
CONSTITUCION,2017,Dic,238,1
CONSTITUCION,2018,Ene,377,1
CONSTITUCION,2018,Feb,301,1
CONSTITUCION,2018,Mar,399,1
CONSTITUCION,2018,Abr,240,1
CONSTITUCION,2018,May,808,1
CONSTITUCION,2018,Jun,171,1
CONSTITUCION,2018,Jul,440,1
CONSTITUCION,2018,Ago,425,1
CONSTITUCION,2018,Sep,288,1
CONSTITUCION,2018,Oct,355,1
CONSTITUCION,2018,Nov,237,1
CONSTITUCION,2018,Dic,162,1
CONSTITUCION,2019,Ene,195,1
CONSTITUCION,2019,Feb,615,1
CONSTITUCION,2019,Mar,512,1
CONSTITUCION,2019,Abr,571,1
CONSTITUCION,2019,May,654,1
CONSTITUCION,2019,Jun,521,1
CONSTITUCION,2019,Jul,447,1
CONSTITUCION,2019,Ago,395,1
FLORES,2013,Jul,4200,7
FLORES,2013,Ago,3121,7
FLORES,2013,Sep,3279,7
FLORES,2013,Oct,4056,7
FLORES,2013,Nov,3469,7
FLORES,2013,Dic,4121,7
FLORES,2014,Ene,2225,7
FLORES,2014,Feb,4888,7
FLORES,2014,Mar,4495,7
FLORES,2014,Abr,2461,7
FLORES,2014,May,5432,7
FLORES,2014,Jun,4711,7
FLORES,2014,Jul,5077,7
FLORES,2014,Ago,4164,7
FLORES,2014,Sep,4905,7
FLORES,2014,Oct,4808,7
FLORES,2014,Nov,4646,7
FLORES,2014,Dic,3522,7
FLORES,2015,Ene,3653,7
FLORES,2015,Feb,4053,7
FLORES,2015,Mar,3855,7
FLORES,2015,Abr,3401,7
FLORES,2015,May,3551,7
FLORES,2015,Jun,4146,7
FLORES,2015,Jul,3535,7
FLORES,2015,Ago,2613,7
FLORES,2015,Sep,2577,7
FLORES,2015,Oct,2482,7
FLORES,2015,Nov,1663,7
FLORES,2015,Dic,1263,7
FLORES,2016,Ene,1478,7
FLORES,2016,Feb,1893,7
FLORES,2016,Mar,3265,7
FLORES,2016,Abr,2478,7
FLORES,2016,May,2803,7
FLORES,2016,Jun,2043,7
FLORES,2016,Jul,2320,7
FLORES,2016,Ago,2436,7
FLORES,2016,Sep,3017,7
FLORES,2016,Oct,2577,7
FLORES,2016,Nov,2583,7
FLORES,2016,Dic,3023,7
FLORES,2017,Ene,2758,7
FLORES,2017,Feb,2489,7
FLORES,2017,Mar,1974,7
FLORES,2017,Abr,1980,7
FLORES,2017,May,2832,7
FLORES,2017,Jun,2116,7
FLORES,2017,Jul,2366,7
FLORES,2017,Ago,2283,7
FLORES,2017,Sep,1715,7
FLORES,2017,Oct,1280,7
FLORES,2017,Nov,2141,7
FLORES,2017,Dic,2310,7
FLORES,2018,Ene,1414,7
FLORES,2018,Feb,1800,7
FLORES,2018,Mar,2642,7
FLORES,2018,Abr,2252,7
FLORES,2018,May,2190,7
FLORES,2018,Jun,3004,7
FLORES,2018,Jul,2864,7
FLORES,2018,Ago,2577,7
FLORES,2018,Sep,2292,7
FLORES,2018,Oct,2626,7
FLORES,2018,Nov,2696,7
FLORES,2018,Dic,2155,7
FLORES,2019,Ene,1811,7
FLORES,2019,Feb,2780,7
FLORES,2019,Mar,2255,7
FLORES,2019,Abr,2244,7
FLORES,2019,May,2614,7
FLORES,2019,Jun,2356,7
FLORES,2019,Jul,2324,7
FLORES,2019,Ago,2659,7
FLORESTA,2013,Jul,1098,10
FLORESTA,2013,Ago,1022,10
FLORESTA,2013,Sep,1823,10
FLORESTA,2013,Oct,2772,10
FLORESTA,2013,Nov,859,10
FLORESTA,2013,Dic,1226,10
FLORESTA,2014,Ene,1094,10
FLORESTA,2014,Feb,1030,10
FLORESTA,2014,Mar,1496,10
FLORESTA,2014,Abr,1106,10
FLORESTA,2014,May,1974,10
FLORESTA,2014,Jun,995,10
FLORESTA,2014,Jul,1191,10
FLORESTA,2014,Ago,1010,10
FLORESTA,2014,Sep,1153,10
FLORESTA,2014,Oct,1094,10
FLORESTA,2014,Nov,1098,10
FLORESTA,2014,Dic,682,10
FLORESTA,2015,Ene,544,10
FLORESTA,2015,Feb,805,10
FLORESTA,2015,Mar,927,10
FLORESTA,2015,Abr,608,10
FLORESTA,2015,May,740,10
FLORESTA,2015,Jun,1443,10
FLORESTA,2015,Jul,1708,10
FLORESTA,2015,Ago,1305,10
FLORESTA,2015,Sep,638,10
FLORESTA,2015,Oct,263,10
FLORESTA,2015,Nov,322,10
FLORESTA,2015,Dic,420,10
FLORESTA,2016,Ene,100,10
FLORESTA,2016,Feb,658,10
FLORESTA,2016,Mar,622,10
FLORESTA,2016,Abr,676,10
FLORESTA,2016,May,630,10
FLORESTA,2016,Jun,703,10
FLORESTA,2016,Jul,666,10
FLORESTA,2016,Ago,710,10
FLORESTA,2016,Sep,492,10
FLORESTA,2016,Oct,1022,10
FLORESTA,2016,Nov,741,10
FLORESTA,2016,Dic,758,10
FLORESTA,2017,Ene,546,10
FLORESTA,2017,Feb,805,10
FLORESTA,2017,Mar,361,10
FLORESTA,2017,Abr,814,10
FLORESTA,2017,May,565,10
FLORESTA,2017,Jun,713,10
FLORESTA,2017,Jul,787,10
FLORESTA,2017,Ago,740,10
FLORESTA,2017,Sep,477,10
FLORESTA,2017,Oct,359,10
FLORESTA,2017,Nov,700,10
FLORESTA,2017,Dic,322,10
FLORESTA,2018,Ene,378,10
FLORESTA,2018,Feb,366,10
FLORESTA,2018,Mar,751,10
FLORESTA,2018,Abr,505,10
FLORESTA,2018,May,548,10
FLORESTA,2018,Jun,345,10
FLORESTA,2018,Jul,550,10
FLORESTA,2018,Ago,491,10
FLORESTA,2018,Sep,432,10
FLORESTA,2018,Oct,880,10
FLORESTA,2018,Nov,421,10
FLORESTA,2018,Dic,387,10
FLORESTA,2019,Ene,806,10
FLORESTA,2019,Feb,536,10
FLORESTA,2019,Mar,695,10
FLORESTA,2019,Abr,404,10
FLORESTA,2019,May,527,10
FLORESTA,2019,Jun,525,10
FLORESTA,2019,Jul,500,10
FLORESTA,2019,Ago,474,10
PATERNAL,2013,Jul,98,15
PATERNAL,2013,Ago,160,15
PATERNAL,2013,Sep,130,15
PATERNAL,2013,Oct,402,15
PATERNAL,2013,Nov,189,15
PATERNAL,2013,Dic,481,15
PATERNAL,2014,Ene,161,15
PATERNAL,2014,Feb,591,15
PATERNAL,2014,Mar,280,15
PATERNAL,2014,Abr,171,15
PATERNAL,2014,May,428,15
PATERNAL,2014,Jun,136,15
PATERNAL,2014,Jul,398,15
PATERNAL,2014,Ago,129,15
PATERNAL,2014,Sep,249,15
PATERNAL,2014,Oct,213,15
PATERNAL,2014,Nov,260,15
PATERNAL,2014,Dic,522,15
PATERNAL,2015,Ene,335,15
PATERNAL,2015,Feb,107,15
PATERNAL,2015,Mar,131,15
PATERNAL,2015,Abr,242,15
PATERNAL,2015,May,189,15
PATERNAL,2015,Jun,251,15
PATERNAL,2015,Jul,252,15
PATERNAL,2015,Ago,42,15
PATERNAL,2015,Sep,74,15
PATERNAL,2015,Oct,0,15
PATERNAL,2015,Nov,36,15
PATERNAL,2015,Dic,38,15
PATERNAL,2016,Ene,92,15
PATERNAL,2016,Feb,111,15
PATERNAL,2016,Mar,133,15
PATERNAL,2016,Abr,89,15
PATERNAL,2016,May,187,15
PATERNAL,2016,Jun,0,15
PATERNAL,2016,Jul,217,15
PATERNAL,2016,Ago,171,15
PATERNAL,2016,Sep,0,15
PATERNAL,2016,Oct,139,15
PATERNAL,2016,Nov,169,15
PATERNAL,2016,Dic,165,15
PATERNAL,2017,Ene,140,15
PATERNAL,2017,Feb,78,15
PATERNAL,2017,Mar,114,15
PATERNAL,2017,Abr,309,15
PATERNAL,2017,May,147,15
PATERNAL,2017,Jun,152,15
PATERNAL,2017,Jul,276,15
PATERNAL,2017,Ago,25,15
PATERNAL,2017,Sep,64,15
PATERNAL,2017,Oct,34,15
PATERNAL,2017,Nov,35,15
PATERNAL,2017,Dic,30,15
PATERNAL,2018,Ene,172,15
PATERNAL,2018,Feb,0,15
PATERNAL,2018,Mar,54,15
PATERNAL,2018,Abr,86,15
PATERNAL,2018,May,147,15
PATERNAL,2018,Jun,94,15
PATERNAL,2018,Jul,109,15
PATERNAL,2018,Ago,0,15
PATERNAL,2018,Sep,33,15
PATERNAL,2018,Oct,202,15
PATERNAL,2018,Nov,121,15
PATERNAL,2018,Dic,160,15
PATERNAL,2019,Ene,60,15
PATERNAL,2019,Feb,144,15
PATERNAL,2019,Mar,217,15
PATERNAL,2019,Abr,79,15
PATERNAL,2019,May,136,15
PATERNAL,2019,Jun,84,15
PATERNAL,2019,Jul,52,15
PATERNAL,2019,Ago,0,15
LINIERS,2013,Jul,427,9
LINIERS,2013,Ago,1005,9
LINIERS,2013,Sep,472,9
LINIERS,2013,Oct,552,9
LINIERS,2013,Nov,618,9
LINIERS,2013,Dic,638,9
LINIERS,2014,Ene,754,9
LINIERS,2014,Feb,989,9
LINIERS,2014,Mar,941,9
LINIERS,2014,Abr,544,9
LINIERS,2014,May,426,9
LINIERS,2014,Jun,429,9
LINIERS,2014,Jul,245,9
LINIERS,2014,Ago,226,9
LINIERS,2014,Sep,429,9
LINIERS,2014,Oct,418,9
LINIERS,2014,Nov,673,9
LINIERS,2014,Dic,575,9
LINIERS,2015,Ene,461,9
LINIERS,2015,Feb,717,9
LINIERS,2015,Mar,523,9
LINIERS,2015,Abr,380,9
LINIERS,2015,May,583,9
LINIERS,2015,Jun,589,9
LINIERS,2015,Jul,590,9
LINIERS,2015,Ago,581,9
LINIERS,2015,Sep,236,9
LINIERS,2015,Oct,459,9
LINIERS,2015,Nov,162,9
LINIERS,2015,Dic,548,9
LINIERS,2016,Ene,202,9
LINIERS,2016,Feb,178,9
LINIERS,2016,Mar,333,9
LINIERS,2016,Abr,511,9
LINIERS,2016,May,444,9
LINIERS,2016,Jun,656,9
LINIERS,2016,Jul,343,9
LINIERS,2016,Ago,398,9
LINIERS,2016,Sep,306,9
LINIERS,2016,Oct,455,9
LINIERS,2016,Nov,430,9
LINIERS,2016,Dic,430,9
LINIERS,2017,Ene,526,9
LINIERS,2017,Feb,341,9
LINIERS,2017,Mar,501,9
LINIERS,2017,Abr,611,9
LINIERS,2017,May,506,9
LINIERS,2017,Jun,627,9
LINIERS,2017,Jul,273,9
LINIERS,2017,Ago,722,9
LINIERS,2017,Sep,955,9
LINIERS,2017,Oct,321,9
LINIERS,2017,Nov,297,9
LINIERS,2017,Dic,859,9
LINIERS,2018,Ene,446,9
LINIERS,2018,Feb,40,9
LINIERS,2018,Mar,134,9
LINIERS,2018,Abr,437,9
LINIERS,2018,May,511,9
LINIERS,2018,Jun,700,9
LINIERS,2018,Jul,205,9
LINIERS,2018,Ago,377,9
LINIERS,2018,Sep,697,9
LINIERS,2018,Oct,405,9
LINIERS,2018,Nov,679,9
LINIERS,2018,Dic,290,9
LINIERS,2019,Ene,941,9
LINIERS,2019,Feb,804,9
LINIERS,2019,Mar,781,9
LINIERS,2019,Abr,699,9
LINIERS,2019,May,927,9
LINIERS,2019,Jun,806,9
LINIERS,2019,Jul,340,9
LINIERS,2019,Ago,491,9
MATADEROS,2013,Jul,266,9
MATADEROS,2013,Ago,616,9
MATADEROS,2013,Sep,260,9
MATADEROS,2013,Oct,801,9
MATADEROS,2013,Nov,388,9
MATADEROS,2013,Dic,125,9
MATADEROS,2014,Ene,221,9
MATADEROS,2014,Feb,292,9
MATADEROS,2014,Mar,150,9
MATADEROS,2014,Abr,170,9
MATADEROS,2014,May,269,9
MATADEROS,2014,Jun,337,9
MATADEROS,2014,Jul,230,9
MATADEROS,2014,Ago,340,9
MATADEROS,2014,Sep,219,9
MATADEROS,2014,Oct,323,9
MATADEROS,2014,Nov,257,9
MATADEROS,2014,Dic,241,9
MATADEROS,2015,Ene,349,9
MATADEROS,2015,Feb,391,9
MATADEROS,2015,Mar,219,9
MATADEROS,2015,Abr,299,9
MATADEROS,2015,May,260,9
MATADEROS,2015,Jun,382,9
MATADEROS,2015,Jul,394,9
MATADEROS,2015,Ago,246,9
MATADEROS,2015,Sep,169,9
MATADEROS,2015,Oct,165,9
MATADEROS,2015,Nov,36,9
MATADEROS,2015,Dic,260,9
MATADEROS,2016,Ene,70,9
MATADEROS,2016,Feb,183,9
MATADEROS,2016,Mar,192,9
MATADEROS,2016,Abr,397,9
MATADEROS,2016,May,480,9
MATADEROS,2016,Jun,186,9
MATADEROS,2016,Jul,85,9
MATADEROS,2016,Ago,117,9
MATADEROS,2016,Sep,175,9
MATADEROS,2016,Oct,223,9
MATADEROS,2016,Nov,290,9
MATADEROS,2016,Dic,162,9
MATADEROS,2017,Ene,193,9
MATADEROS,2017,Feb,186,9
MATADEROS,2017,Mar,474,9
MATADEROS,2017,Abr,541,9
MATADEROS,2017,May,400,9
MATADEROS,2017,Jun,121,9
MATADEROS,2017,Jul,385,9
MATADEROS,2017,Ago,315,9
MATADEROS,2017,Sep,325,9
MATADEROS,2017,Oct,156,9
MATADEROS,2017,Nov,124,9
MATADEROS,2017,Dic,451,9
MATADEROS,2018,Ene,95,9
MATADEROS,2018,Feb,126,9
MATADEROS,2018,Mar,292,9
MATADEROS,2018,Abr,344,9
MATADEROS,2018,May,161,9
MATADEROS,2018,Jun,309,9
MATADEROS,2018,Jul,300,9
MATADEROS,2018,Ago,301,9
MATADEROS,2018,Sep,235,9
MATADEROS,2018,Oct,130,9
MATADEROS,2018,Nov,552,9
MATADEROS,2018,Dic,173,9
MATADEROS,2019,Ene,578,9
MATADEROS,2019,Feb,361,9
MATADEROS,2019,Mar,556,9
MATADEROS,2019,Abr,118,9
MATADEROS,2019,May,311,9
MATADEROS,2019,Jun,440,9
MATADEROS,2019,Jul,87,9
MATADEROS,2019,Ago,276,9
MONTE CASTRO,2013,Jul,435,10
MONTE CASTRO,2013,Ago,482,10
MONTE CASTRO,2013,Sep,369,10
MONTE CASTRO,2013,Oct,894,10
MONTE CASTRO,2013,Nov,439,10
MONTE CASTRO,2013,Dic,769,10
MONTE CASTRO,2014,Ene,277,10
MONTE CASTRO,2014,Feb,753,10
MONTE CASTRO,2014,Mar,622,10
MONTE CASTRO,2014,Abr,319,10
MONTE CASTRO,2014,May,746,10
MONTE CASTRO,2014,Jun,775,10
MONTE CASTRO,2014,Jul,642,10
MONTE CASTRO,2014,Ago,740,10
MONTE CASTRO,2014,Sep,427,10
MONTE CASTRO,2014,Oct,812,10
MONTE CASTRO,2014,Nov,650,10
MONTE CASTRO,2014,Dic,523,10
MONTE CASTRO,2015,Ene,200,10
MONTE CASTRO,2015,Feb,529,10
MONTE CASTRO,2015,Mar,225,10
MONTE CASTRO,2015,Abr,364,10
MONTE CASTRO,2015,May,467,10
MONTE CASTRO,2015,Jun,815,10
MONTE CASTRO,2015,Jul,616,10
MONTE CASTRO,2015,Ago,502,10
MONTE CASTRO,2015,Sep,476,10
MONTE CASTRO,2015,Oct,638,10
MONTE CASTRO,2015,Nov,195,10
MONTE CASTRO,2015,Dic,253,10
MONTE CASTRO,2016,Ene,320,10
MONTE CASTRO,2016,Feb,279,10
MONTE CASTRO,2016,Mar,361,10
MONTE CASTRO,2016,Abr,638,10
MONTE CASTRO,2016,May,401,10
MONTE CASTRO,2016,Jun,620,10
MONTE CASTRO,2016,Jul,143,10
MONTE CASTRO,2016,Ago,294,10
MONTE CASTRO,2016,Sep,746,10
MONTE CASTRO,2016,Oct,419,10
MONTE CASTRO,2016,Nov,543,10
MONTE CASTRO,2016,Dic,469,10
MONTE CASTRO,2017,Ene,444,10
MONTE CASTRO,2017,Feb,250,10
MONTE CASTRO,2017,Mar,389,10
MONTE CASTRO,2017,Abr,534,10
MONTE CASTRO,2017,May,256,10
MONTE CASTRO,2017,Jun,649,10
MONTE CASTRO,2017,Jul,276,10
MONTE CASTRO,2017,Ago,417,10
MONTE CASTRO,2017,Sep,227,10
MONTE CASTRO,2017,Oct,259,10
MONTE CASTRO,2017,Nov,531,10
MONTE CASTRO,2017,Dic,790,10
MONTE CASTRO,2018,Ene,384,10
MONTE CASTRO,2018,Feb,239,10
MONTE CASTRO,2018,Mar,353,10
MONTE CASTRO,2018,Abr,553,10
MONTE CASTRO,2018,May,546,10
MONTE CASTRO,2018,Jun,393,10
MONTE CASTRO,2018,Jul,527,10
MONTE CASTRO,2018,Ago,477,10
MONTE CASTRO,2018,Sep,370,10
MONTE CASTRO,2018,Oct,443,10
MONTE CASTRO,2018,Nov,437,10
MONTE CASTRO,2018,Dic,299,10
MONTE CASTRO,2019,Ene,701,10
MONTE CASTRO,2019,Feb,458,10
MONTE CASTRO,2019,Mar,669,10
MONTE CASTRO,2019,Abr,347,10
MONTE CASTRO,2019,May,623,10
MONTE CASTRO,2019,Jun,397,10
MONTE CASTRO,2019,Jul,453,10
MONTE CASTRO,2019,Ago,856,10
MONSERRAT,2013,Jul,2041,1
MONSERRAT,2013,Ago,1853,1
MONSERRAT,2013,Sep,1589,1
MONSERRAT,2013,Oct,2330,1
MONSERRAT,2013,Nov,1502,1
MONSERRAT,2013,Dic,1500,1
MONSERRAT,2014,Ene,950,1
MONSERRAT,2014,Feb,1579,1
MONSERRAT,2014,Mar,1017,1
MONSERRAT,2014,Abr,1067,1
MONSERRAT,2014,May,1125,1
MONSERRAT,2014,Jun,737,1
MONSERRAT,2014,Jul,1848,1
MONSERRAT,2014,Ago,1170,1
MONSERRAT,2014,Sep,1420,1
MONSERRAT,2014,Oct,1242,1
MONSERRAT,2014,Nov,1127,1
MONSERRAT,2014,Dic,604,1
MONSERRAT,2015,Ene,786,1
MONSERRAT,2015,Feb,886,1
MONSERRAT,2015,Mar,515,1
MONSERRAT,2015,Abr,907,1
MONSERRAT,2015,May,1153,1
MONSERRAT,2015,Jun,1360,1
MONSERRAT,2015,Jul,1049,1
MONSERRAT,2015,Ago,1520,1
MONSERRAT,2015,Sep,397,1
MONSERRAT,2015,Oct,890,1
MONSERRAT,2015,Nov,855,1
MONSERRAT,2015,Dic,632,1
MONSERRAT,2016,Ene,705,1
MONSERRAT,2016,Feb,1030,1
MONSERRAT,2016,Mar,943,1
MONSERRAT,2016,Abr,1113,1
MONSERRAT,2016,May,927,1
MONSERRAT,2016,Jun,954,1
MONSERRAT,2016,Jul,1142,1
MONSERRAT,2016,Ago,868,1
MONSERRAT,2016,Sep,1364,1
MONSERRAT,2016,Oct,1382,1
MONSERRAT,2016,Nov,1005,1
MONSERRAT,2016,Dic,1513,1
MONSERRAT,2017,Ene,1275,1
MONSERRAT,2017,Feb,885,1
MONSERRAT,2017,Mar,1243,1
MONSERRAT,2017,Abr,985,1
MONSERRAT,2017,May,895,1
MONSERRAT,2017,Jun,749,1
MONSERRAT,2017,Jul,1164,1
MONSERRAT,2017,Ago,573,1
MONSERRAT,2017,Sep,523,1
MONSERRAT,2017,Oct,311,1
MONSERRAT,2017,Nov,379,1
MONSERRAT,2017,Dic,814,1
MONSERRAT,2018,Ene,652,1
MONSERRAT,2018,Feb,496,1
MONSERRAT,2018,Mar,1117,1
MONSERRAT,2018,Abr,772,1
MONSERRAT,2018,May,738,1
MONSERRAT,2018,Jun,629,1
MONSERRAT,2018,Jul,1285,1
MONSERRAT,2018,Ago,873,1
MONSERRAT,2018,Sep,976,1
MONSERRAT,2018,Oct,758,1
MONSERRAT,2018,Nov,529,1
MONSERRAT,2018,Dic,920,1
MONSERRAT,2019,Ene,746,1
MONSERRAT,2019,Feb,683,1
MONSERRAT,2019,Mar,1033,1
MONSERRAT,2019,Abr,1174,1
MONSERRAT,2019,May,1169,1
MONSERRAT,2019,Jun,1270,1
MONSERRAT,2019,Jul,711,1
MONSERRAT,2019,Ago,1211,1
NUEVA POMPEYA,2013,Jul,202,4
NUEVA POMPEYA,2013,Ago,367,4
NUEVA POMPEYA,2013,Sep,247,4
NUEVA POMPEYA,2013,Oct,521,4
NUEVA POMPEYA,2013,Nov,97,4
NUEVA POMPEYA,2013,Dic,487,4
NUEVA POMPEYA,2014,Ene,117,4
NUEVA POMPEYA,2014,Feb,378,4
NUEVA POMPEYA,2014,Mar,442,4
NUEVA POMPEYA,2014,Abr,117,4
NUEVA POMPEYA,2014,May,326,4
NUEVA POMPEYA,2014,Jun,289,4
NUEVA POMPEYA,2014,Jul,423,4
NUEVA POMPEYA,2014,Ago,155,4
NUEVA POMPEYA,2014,Sep,0,4
NUEVA POMPEYA,2014,Oct,283,4
NUEVA POMPEYA,2014,Nov,693,4
NUEVA POMPEYA,2014,Dic,429,4
NUEVA POMPEYA,2015,Ene,35,4
NUEVA POMPEYA,2015,Feb,78,4
NUEVA POMPEYA,2015,Mar,276,4
NUEVA POMPEYA,2015,Abr,206,4
NUEVA POMPEYA,2015,May,146,4
NUEVA POMPEYA,2015,Jun,105,4
NUEVA POMPEYA,2015,Jul,118,4
NUEVA POMPEYA,2015,Ago,0,4
NUEVA POMPEYA,2015,Sep,201,4
NUEVA POMPEYA,2015,Oct,320,4
NUEVA POMPEYA,2015,Nov,147,4
NUEVA POMPEYA,2015,Dic,170,4
NUEVA POMPEYA,2016,Ene,110,4
NUEVA POMPEYA,2016,Feb,110,4
NUEVA POMPEYA,2016,Mar,62,4
NUEVA POMPEYA,2016,Abr,50,4
NUEVA POMPEYA,2016,May,51,4
NUEVA POMPEYA,2016,Jun,55,4
NUEVA POMPEYA,2016,Jul,71,4
NUEVA POMPEYA,2016,Ago,46,4
NUEVA POMPEYA,2016,Sep,126,4
NUEVA POMPEYA,2016,Oct,94,4
NUEVA POMPEYA,2016,Nov,105,4
NUEVA POMPEYA,2016,Dic,249,4
NUEVA POMPEYA,2017,Ene,134,4
NUEVA POMPEYA,2017,Feb,50,4
NUEVA POMPEYA,2017,Mar,36,4
NUEVA POMPEYA,2017,Abr,260,4
NUEVA POMPEYA,2017,May,128,4
NUEVA POMPEYA,2017,Jun,0,4
NUEVA POMPEYA,2017,Jul,120,4
NUEVA POMPEYA,2017,Ago,156,4
NUEVA POMPEYA,2017,Sep,123,4
NUEVA POMPEYA,2017,Oct,66,4
NUEVA POMPEYA,2017,Nov,73,4
NUEVA POMPEYA,2017,Dic,0,4
NUEVA POMPEYA,2018,Ene,200,4
NUEVA POMPEYA,2018,Feb,109,4
NUEVA POMPEYA,2018,Mar,130,4
NUEVA POMPEYA,2018,Abr,46,4
NUEVA POMPEYA,2018,May,123,4
NUEVA POMPEYA,2018,Jun,253,4
NUEVA POMPEYA,2018,Jul,201,4
NUEVA POMPEYA,2018,Ago,124,4
NUEVA POMPEYA,2018,Sep,104,4
NUEVA POMPEYA,2018,Oct,96,4
NUEVA POMPEYA,2018,Nov,55,4
NUEVA POMPEYA,2018,Dic,108,4
NUEVA POMPEYA,2019,Ene,0,4
NUEVA POMPEYA,2019,Feb,34,4
NUEVA POMPEYA,2019,Mar,0,4
NUEVA POMPEYA,2019,Abr,114,4
NUEVA POMPEYA,2019,May,106,4
NUEVA POMPEYA,2019,Jun,73,4
NUEVA POMPEYA,2019,Jul,118,4
NUEVA POMPEYA,2019,Ago,205,4
NUÑEZ,2013,Jul,3728,13
NUÑEZ,2013,Ago,3281,13
NUÑEZ,2013,Sep,3358,13
NUÑEZ,2013,Oct,4118,13
NUÑEZ,2013,Nov,4502,13
NUÑEZ,2013,Dic,4823,13
NUÑEZ,2014,Ene,3479,13
NUÑEZ,2014,Feb,4767,13
NUÑEZ,2014,Mar,4551,13
NUÑEZ,2014,Abr,2618,13
NUÑEZ,2014,May,3715,13
NUÑEZ,2014,Jun,4076,13
NUÑEZ,2014,Jul,3846,13
NUÑEZ,2014,Ago,3581,13
NUÑEZ,2014,Sep,3697,13
NUÑEZ,2014,Oct,3723,13
NUÑEZ,2014,Nov,3053,13
